income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity,price
4.740774873554036,8.089538721694773,0.17457528236233918,2.6156845351854585,1,383246.57767919416
3.5195028378168605,4.392338972881941,0.1495355719216092,2.6900826200887042,0,276357.106934252
5.6803011157359755,6.184740578895725,0.16534905363431188,1.9528873396100894,0,353090.7224608046
3.103014750143066,8.02360621922964,0.24067038492577114,3.9139802574339626,3,292689.98239380115
7.580253749884428,6.006799844559998,0.1328560569221218,3.413699930470281,3,501403.06184014457
4.438501021647509,5.809960964998505,0.16391743173223347,3.474909118920385,3,345939.25623591966
2.2142636653755763,5.642554577189573,0.12453933187004326,2.5861887082908224,0,262125.88690168294
1.8936612529083314,5.819608318237592,0.10768201400565135,1.5895719773476058,0,193960.38830391853
4.223708622864778,7.37284847467653,0.1207546173291115,4.1670421677426575,3,396989.1226261401
3.164805822011224,3.788138088670493,0.12606207142391557,2.757231744395892,2,207929.23450298517
4.571000741138138,7.5334337012963255,0.16797378987735628,2.2758401427859623,2,410679.4139353049
4.209856436860317,4.576042847549855,0.2674537893350379,3.0917611021381797,2,313165.0031282123
3.390756631014691,5.7333476707655855,0.11419782818620797,3.6169845516023083,2,251091.1361677692
2.2298094228973926,5.570755579701338,0.12916873471922685,2.7838646107401734,1,225658.32312048966
1.2277291629712028,6.58855326977072,0.1468438493444376,3.695002617557562,3,184278.25601078692
2.8302275718994685,4.401875648116253,0.16978994243548734,3.558099956961808,0,239826.93224577414
4.784598191485209,6.462172666081943,0.16317754059773926,2.0465331688185593,3,353616.33821301314
3.821140616195306,8.024309623286852,0.21420478969740586,2.3283469260383662,2,331615.5970207801
1.631391831932018,4.6368259954071895,0.1,3.470276014295837,0,210378.94898763023
3.759771388776773,6.189706167610396,0.1,1.0,1,303821.0659573764
4.077976069593255,5.3380178222033905,0.12520609139949251,2.6953810147845076,3,329191.5250795089
2.1742138456983007,6.425887206193035,0.20486500937718544,1.7984181588627297,0,220224.64138859048
3.730587658918292,6.0191477774157525,0.1,2.4664123389965327,0,351912.2362710553
3.5873130776689997,5.35851309095569,0.1,2.590825937679557,2,261185.87682249903
1.7855445532540655,6.487872284871074,0.17855897031096044,2.549228935464744,2,191682.4189071612
4.036681040522425,7.804348109786743,0.16218286118513572,2.4134171235211737,3,395547.3865960764
4.341176789552351,5.809096208272702,0.1,2.03199944525983,1,314892.37191621406
5.124576864762916,6.719757942148182,0.1007230199639535,4.40433788677308,0,433620.08026784356
5.0807030780523545,4.706727042128836,0.10151281401826627,4.107223402912945,2,369849.27143212553
1.4334959480643636,5.043563623181991,0.15552676587369701,1.9865539258206018,3,160130.24037634817
2.093262440127316,6.472406277880378,0.11868423619084964,3.907481725912497,2,173778.2315939161
4.27255290081299,7.484116028535965,0.17470319594877598,2.520374156669003,3,353995.25668577495
4.270678926368313,6.35561334878566,0.1,2.890431231332197,2,338695.1149001316
4.272571529459071,5.6869419694768455,0.10715740674361002,2.7557082280721588,1,357026.0775244412
9.279097235982082,5.999291405423354,0.1,2.3381759511222238,0,626594.1051947746
4.35633576603975,4.749592266030282,0.1371829660813754,3.4886966405243025,2,285399.8699442119
5.203348460270899,6.604515326355367,0.12309761207549307,2.88812057140366,0,410138.3018565231
4.931002645239803,6.88233306232341,0.18989218899478832,2.466414003746531,3,397664.24873911944
4.477086876958697,5.54790966716692,0.1,1.886787389339669,1,362014.9182635866
3.0270961330394814,5.529957852240498,0.15227457381653758,2.1744834903966157,0,269300.9323700235
4.638453830739901,6.265878229652048,0.17791682116058527,1.6510339190785321,2,290069.48434315366
2.3407621781936423,5.563280263959404,0.24283237182809775,2.8085564838906185,0,211499.42262163252
3.1447720898899867,5.933867385374177,0.12591170144532624,1.9623340854009228,0,234949.1398822091
2.771954678256345,8.099721789166516,0.16622293021762585,2.614107641237021,3,286202.849997724
3.622811209079484,5.752974299254003,0.1,3.7590712975272593,1,320600.17352307105
6.971987850010263,5.641659847978778,0.1,3.63950970104511,1,465587.11453633796
0.6991022111123781,5.352458194364841,0.192238718789085,2.7774061741281675,0,166835.06449538446
4.52939028556177,6.744191971499937,0.14972198531759648,2.739040691699795,0,364119.87206361355
1.0809261932155225,5.818775826781897,0.20892563448992113,4.1159121845947055,3,121025.76628185094
2.79210220131585,5.350626961678574,0.1,3.1645292842510977,0,165992.23910218198
5.133425895451049,7.321304032273012,0.1759951069764376,2.570535478086434,3,398761.8829195786
3.596420028643194,7.419603004513637,0.24344089202719266,1.8017873180156836,1,309623.2229305379
1.8833828331060407,5.399576434261295,0.1709852804178633,3.07571125271532,1,164303.03413817834
2.4270444361100476,4.1334600486393835,0.16382907527955243,3.3805266408080037,3,144811.1515247711
4.519396623402014,7.007513689836922,0.15042780404121747,2.3578439328404492,0,336556.418360597
2.404450052424295,5.315370174239996,0.1,3.0038419285966227,1,215695.1615600714
3.8246878843729624,6.790625599162769,0.2177786467855174,2.5454986935594794,2,336134.3085738193
3.568357759855721,4.029896182288164,0.1194571180097467,2.671177320560698,3,258701.8881851014
2.5225994785912746,6.892597338299309,0.17522416281915085,1.058524559706368,1,303462.72996977426
6.715916133987989,4.788828070719219,0.1,2.644753017398705,1,395504.24643242196
4.450878533477017,6.730764119066524,0.1,3.478558511685638,1,378590.97581690433
0.5,6.0142730678364344,0.22175436996111175,2.358018211103409,2,135616.70515253494
3.7796814721541416,5.046060580603355,0.13263488555210784,2.836768457750721,2,304113.6146657263
2.5073203028474182,5.59296368707322,0.2226637738021272,2.270834505315656,2,212996.65429576265
4.778650002194336,6.686318456956701,0.1460884670470741,3.052309173404941,0,397504.85711321485
2.311218892350949,6.105894453115234,0.1,2.6484337617246783,3,241535.57643020942
3.3278953377996516,6.584412980472484,0.19460337998658603,2.142530921522595,0,267969.50795257045
4.257480918470685,7.976440584515485,0.1205053841122196,3.7327860273655893,2,366016.8675408374
4.798632791255182,4.435758388288948,0.18493444067585219,3.4502524094725504,3,312213.40952663246
1.6995553894163358,7.617212574968624,0.1512605433770041,2.3765652652502776,0,244434.34432047285
2.9982481462385775,6.104355937523213,0.1,3.148451816592444,0,231606.22358115783
2.7875820332585657,5.101215951676872,0.15821473826852844,3.176188401974266,0,232612.13271956847
2.520006151139432,4.66968637426101,0.25981115710763997,3.249610864507823,2,218262.69476628973
6.1481813604216455,5.810879609222966,0.17464932292572297,1.6140208728034455,1,415884.89327504643
4.107472566441434,6.92165011192446,0.14712411234972683,3.504624578722839,3,376858.6622747444
1.6086740684974323,5.872450879622466,0.2037671700978449,2.4012107259519877,2,210915.04573456026
4.876792920582164,7.511154930247347,0.16053342326015554,2.5495204465911128,3,385811.64956882497
6.68323429551895,4.548824309948441,0.16047671151313972,4.64651722658214,2,423615.03832418955
5.04869789082672,5.987911052153946,0.1,3.011311366504708,0,376063.0821288749
1.2209450510689797,4.747606555586881,0.16169240128947993,2.5295742671869768,0,160013.7517257173
2.773648890700623,6.363631882624968,0.20177217082084725,1.2562939390708656,1,201096.73377654993
5.400366723779934,6.8868873900973,0.10819689239499876,3.7728348937624485,1,393300.45049811236
2.438495801571829,5.579238206318947,0.22122479106234738,1.8583532304339783,3,177915.14260605024
4.165729142219343,3.3957861433728658,0.14541469879274369,2.0975927675503474,1,307279.8734625719
4.661951080144005,6.198948146796495,0.10561152442307295,2.5680533906385055,1,349970.45512188866
2.1096042926328753,6.43673855173351,0.19988160384601222,3.7914882541902046,3,218420.67698362467
3.4107119659073,6.404294754961698,0.13566028821308654,3.341267990666031,2,318742.3989449417
0.5,7.235782191822154,0.1879757443743054,2.6895137431118177,1,172986.60054122406
1.9634185379985651,4.928946320350951,0.13541206838707315,3.0158044445471743,2,156120.2144562174
3.1211477729102595,6.68021610545045,0.14700869282350482,2.379730014990226,0,280184.11523752566
1.6283252270527258,7.192507512477975,0.17467801021671459,2.8977575826957453,1,206477.5018945685
5.948616955897453,4.221412415993483,0.1645448528795003,2.8513357213446957,0,321295.8668125857
1.3547879330590509,6.319651825918977,0.1,3.478138926976947,0,168424.14617421594
2.8399332699545243,5.495820168992329,0.1,3.4770246857072644,2,241406.85721707882
3.696110865929137,5.918477326898354,0.19647049923954077,3.145784167543951,3,289903.0369276916
5.661909933599173,6.347676483538336,0.14339317055492262,2.5463567097177284,1,358412.42511266
1.3462067732308407,5.512771435886448,0.1238134348614289,3.3192756060730884,2,205925.0631276238
5.244745628232439,5.324291920838388,0.1,2.735622073657867,3,360660.02806164656
3.5153495915293806,6.034152417488024,0.1,2.0426599419008067,0,292577.1202260464
2.027737023428074,4.912754061137197,0.1,2.5176985456623426,1,206661.18154434272
4.193155211394906,4.914174871114815,0.14493596406492334,2.859168888649027,0,277052.1721716853
3.798589543360205,6.679373282956504,0.12007812097094765,3.4371510485653216,0,331203.71597257385
2.599674684261808,4.851205964841344,0.10167060545073422,2.6715302794899927,1,210912.0838568351
3.6047031274850285,6.666312500909212,0.14659382874160234,1.9535609021322755,3,279334.1487359398
2.92202960470736,6.4625912928539515,0.1681985315426369,2.8397191783077735,3,284146.80431597715
3.670276017876872,4.274193271209404,0.25465989661049726,2.8794192280395863,1,301014.88725156104
4.49319601178157,5.322435347664345,0.1,2.930086340231927,1,347853.3887469403
5.879025224218028,7.1941094030473725,0.2079690521650261,3.443910061168101,2,455124.32361781044
1.6432767517597264,5.018834468860319,0.1986550780507536,3.513246268062929,2,156988.85486578604
6.6995500619844,5.535595737690612,0.11104536303116497,2.384052389332833,0,392208.5578264203
0.5718683007162473,6.462060893251897,0.16016179772930156,2.3686995793657393,1,194530.66867738045
3.272322357446625,6.7833905092825955,0.12711833753311924,2.071860902331169,3,354563.45786347
4.382475809726865,5.748461113955504,0.15928442902093695,3.2891709691963333,0,372412.9945274969
3.9214878016025487,5.402489805308359,0.22545655067022752,3.8141740758364007,0,282777.7804833907
2.565950720269109,7.422369861698508,0.18028031163156566,2.5794426504637533,0,233091.88750398197
3.1878166244640873,7.738899663797579,0.17543041866167208,2.6309986046925045,0,273426.8226314853
2.760498598011751,6.978858050781795,0.12848453400226786,3.826747789829283,3,220665.8871876886
2.615952864583683,6.085318142565024,0.1,3.1538904972505053,0,244282.64752818327
4.7744031455315366,5.191734278359074,0.1395765894729796,3.1053649933607383,1,383746.35211258294
4.035523228947571,5.169555593443435,0.21033040774319575,1.9663584458183911,2,290400.8739729202
2.460635607109019,6.522514105265757,0.1,3.275109648495593,3,257551.74947121434
4.849399813149876,6.418398220888684,0.1,2.149604561643169,1,407105.86400439375
3.960949281314914,7.40159859294643,0.1563133868117034,2.0061858698455293,1,326140.9072291171
4.71929317825844,6.650450092536139,0.10076726075763687,2.5572598962633015,1,425001.2414273508
4.444443262885418,4.496919698240182,0.11037382764423936,2.389945093585917,2,366404.69795178616
2.2565074836168915,7.051947617722918,0.12882007091359113,2.644880213930472,2,243489.9828292089
2.6597284397045455,5.001939372685587,0.1,1.7913128558325568,2,210699.1815183626
4.620940407684893,5.616028728047649,0.10129390768918158,3.4711714145273707,1,359220.0409524479
4.415555398150198,6.250200206251694,0.18517139583936543,3.5893804061615002,2,326097.45596500975
3.468647609053778,7.995667489783965,0.1,1.43686026810143,0,293649.07373634813
3.675991074963173,9.109918556005361,0.1,3.484920463966585,2,399435.08447395527
5.416497343682638,6.606723059136183,0.11849875102330527,2.2326299591248615,3,433527.81243400264
2.612642916746255,5.8168033812796125,0.18659777512549228,3.39988287588795,1,242303.6728195372
4.320646071755057,6.53450564848055,0.1401539096001555,2.752087455133509,1,301828.77846551075
3.196711021349159,6.887655425873836,0.12677094609421907,2.8201428948566987,0,254364.32474370216
3.1734781951591695,5.679332374442808,0.15221793987578033,2.670431645405147,2,267866.5389056002
5.148165277980786,7.795211355912322,0.1,3.64849044296344,2,393316.3599821348
4.738124523482044,6.230070759191402,0.1747352826887516,1.93228839123248,3,342538.0892592444
4.720264454000958,6.4977430890913945,0.16917175157018222,3.2254882371145057,0,388168.39155516675
5.458218210731493,6.665924252054461,0.12953457629521392,3.570931115422685,3,421748.04628557997
3.5315057624491386,6.4215866106144555,0.20029622558982083,3.301438056378287,3,336336.4894701834
4.522929456942446,6.838940500469612,0.1,4.427289240026392,1,328206.5861551968
3.034599865109816,5.3827468134530765,0.20639544966267845,2.429737266092711,1,238769.40998081703
3.986249528732663,5.44169824605397,0.15772468327976255,3.4701133758154716,2,323029.6580575278
3.304785418448473,4.899845767028305,0.13317237050609132,2.7257365552610056,2,270019.91796807194
3.6454939474890775,6.439501230620227,0.14900631823158442,3.6633842534468686,3,349585.81755290786
4.39273553815537,6.778936503512114,0.14463676170945292,2.794617702995041,2,360599.7700696602
2.2726689751497915,6.457772866151886,0.21101414482088585,2.528486952696271,3,287681.47196264955
